rtt,cwnd
690,2.507447704334424
691,2.9062596110678647
692,3.250344494672796
693,3.5580041909415967
694,3.8390606333555555
695,4.0995410204876395
696,4.343470766525661
697,4.5737013940014615
698,4.792342689935544
699,5.001008902829732
700,5.20096855485798
701,5.20096855485798
702,5.20096855485798
703,2.60048427742899
704,2.60048427742899
705,2.9850280367124205
706,3.3200332653739766
707,3.3200332653739766
708,3.3200332653739766
709,1.6600166326869883
710,2.262420235343275
711,2.262420235343275
712,1.1312101176716376
713,2.015219184049415
714,2.015219184049415
715,1.0076095920247075
716,2.0000574685783468
717,2.500043101846578
718,2.9000362056700206
719,3.24485948685694
720,3.24485948685694
721,3.24485948685694
722,1.62242974342847
723,2.2387892523997674
724,2.6854592544681157
725,3.0578350402247536
726,3.3848637997377256
727,3.6802966617859667
728,3.9520138878409776
729,4.2050494358881805
730,4.4428587685123
731,4.667939072006812
732,4.882166375442905
733,5.086993479457623
734,5.086993479457623
735,5.086993479457623
736,2
737,2.0
738,2.0
739,2.0
740,2.5
741,2.9
742,3.2448275862068963
743,3.5530103704789475
744,3.8344618428159674
745,4.095254632258779
746,4.339439692724345
747,4.569884190357676
748,4.7887081163796905
749,4.997532704493449
750,5.197631445038131
751,5.390026771750771
752,5.575554607204394
753,5.754908962142979
754,5.92867365704575
755,6.097345447373015
756,6.261351244425376
757,6.4210611793839565
758,6.576798676981813
759,6.7288483365677
760,6.877462178042702
761,7.02286464978477
762,7.165256686349315
763,7.3048190277662135
764,7.441714958548197
765,7.576092585959378
766,7.576092585959378
767,7.576092585959378
768,3.788046292979689
769,3.788046292979689
770,3.788046292979689
771,3.788046292979689
772,4.052034619060413
773,4.298824218363461
774,4.531445965428219
775,4.752126076728079
776,4.962558204128309
777,5.164067175684171
778,5.35771299127477
779,5.544359794048367
780,5.72472326920982
781,5.8994042018897375
782,6.068912844759075
783,6.233687002104829
784,6.394105707705919
785,6.550499743981366
786,6.703159852230176
787,6.852343225750247
788,6.998278706075011
789,7.141170986019782
790,7.281204042497171
791,7.418543965147799
792,7.553341306067794
793,7.685733046289657
794,7.815844252856057
795,7.943789484061833
796,8.069673988177453
797,8.193594731625709
798,8.31564128539779
799,8.435896592917608
800,8.554437638197792
801,8.671336029686993
802,8.78665851247124
